Date,FNGS,AAPL,META,GOOGL,AMZN,NFLX,NVDA,AVGO,PLTR,CRWD,MSFT,NOW,TSLA
2021-03-16,29.22800064086914,122.4190673828125,277.3426818847656,103.41314697265625,154.59300231933594,52.40299987792969,13.258549690246582,43.01742935180664,25.610000610351562,196.30999755859375,228.6175537109375,99.7979965209961,225.6266632080078
2021-03-17,29.6299991607666,121.62939453125,282.0398864746094,103.33026123046875,156.7864990234375,52.444000244140625,13.308429718017578,43.504112243652344,25.209999084472656,208.02999877929688,227.97314453125,97.0,233.93666076660156
2021-03-18,28.632999420166016,117.50553131103516,276.687255859375,100.30909729003906,151.39950561523438,50.479000091552734,12.691202163696289,41.755279541015625,23.979999542236328,190.2100067138672,221.89492797851562,93.23600006103516,217.72000122070312
2021-03-19,28.738000869750977,116.97908020019531,288.0975341796875,100.58798217773438,153.7480010986328,51.21799850463867,12.81414794921875,43.01641082763672,24.31999969482422,194.6300048828125,221.5390625,94.16799926757812,218.2899932861328
2021-03-22,29.1200008392334,120.29377746582031,291.5037536621094,100.77308654785156,155.5435028076172,52.31100082397461,13.153810501098633,43.090755462646484,24.219999313354492,195.72999572753906,226.96334838867188,95.33000183105469,223.3333282470703
2021-03-23,29.0,119.46509552001953,288.61395263671875,101.30110168457031,156.875,53.50899887084961,13.038594245910645,42.07350540161133,23.260000228881836,190.60000610351562,228.4924774169922,95.63400268554688,220.72000122070312
2021-03-24,28.079999923706055,117.07657623291016,280.1828308105469,100.86439514160156,154.35350036621094,52.08100128173828,12.611894607543945,41.45790100097656,21.8799991607666,181.60000610351562,226.45359802246094,94.46399688720703,210.08999633789062
2021-03-25,27.489999771118164,117.56401062011719,276.806396484375,100.86093139648438,152.31300354003906,50.2859992980957,12.504408836364746,41.85953903198242,22.579999923706055,179.16000366210938,223.45294189453125,94.43599700927734,213.4633331298828
2021-03-26,27.5,118.16846466064453,281.05670166015625,100.47733306884766,152.60150146484375,50.80500030517578,12.807662963867188,43.70363998413086,22.579999923706055,177.68499755859375,227.43455505371094,99.0,206.23666381835938
2021-03-29,27.763999938964844,118.34396362304688,288.8025817871094,101.52242279052734,153.7864990234375,51.39500045776367,12.91639518737793,42.8495979309082,21.729999542236328,173.85000610351562,226.24200439453125,97.0780029296875,203.76333618164062
2021-03-30,27.84000015258789,116.89134216308594,286.002197265625,101.55616760253906,152.76449584960938,51.3390007019043,12.84008502960205,41.357276916503906,22.040000915527344,175.27999877929688,222.98167419433594,97.51399993896484,211.8733367919922
