exg_time,trade_price,trade_qty
2024-01-19 07:19:41.597482+00:00,12940,600
2024-01-19 07:19:41.597482+00:00,12940,100
2024-01-19 07:19:42.037087+00:00,12930,900
2024-01-19 07:20:52.448297+00:00,12930,5000
2024-01-19 07:21:30.824378+00:00,12930,500
2024-01-19 07:21:33.901853+00:00,12930,100
2024-01-19 07:21:33.901853+00:00,12930,200
2024-01-19 07:23:46.852672+00:00,12940,500
2024-01-19 07:23:46.852672+00:00,12940,100
2024-01-19 07:24:27.425143+00:00,12930,1000
2024-01-19 07:24:29.345147+00:00,12940,100
2024-01-19 07:25:37.469447+00:00,12930,1000
2024-01-19 07:26:11.340451+00:00,12930,200
2024-01-19 07:26:18.683987+00:00,12930,1000
2024-01-19 07:26:40.070252+00:00,12930,1900
2024-01-19 07:26:40.070252+00:00,12930,400
2024-01-19 07:26:40.070252+00:00,12930,300
2024-01-19 07:26:40.070252+00:00,12930,400
2024-01-19 07:26:40.070252+00:00,12930,1400
2024-01-19 07:26:40.070252+00:00,12930,400
2024-01-19 07:26:40.070252+00:00,12930,400
2024-01-19 07:26:40.070252+00:00,12930,1600
2024-01-19 07:26:40.070252+00:00,12930,100
2024-01-19 07:26:40.070252+00:00,12930,1000
2024-01-19 07:26:40.070252+00:00,12930,1600
2024-01-19 07:26:40.070252+00:00,12930,200
2024-01-19 07:26:40.070252+00:00,12930,100
2024-01-19 07:26:40.070252+00:00,12930,400
2024-01-19 07:26:40.070252+00:00,12930,100
2024-01-19 07:26:40.070252+00:00,12930,300
2024-01-19 07:26:40.070252+00:00,12930,200
2024-01-19 07:26:40.070252+00:00,12930,3100
2024-01-19 07:26:40.070252+00:00,12930,200
2024-01-19 07:26:40.070252+00:00,12930,1000
2024-01-19 07:26:40.070252+00:00,12930,100
2024-01-19 07:26:40.070252+00:00,12930,100
2024-01-19 07:26:40.070252+00:00,12930,500
2024-01-19 07:26:40.070252+00:00,12930,1000
2024-01-19 07:26:40.070252+00:00,12930,100
2024-01-19 07:26:40.070252+00:00,12930,100
2024-01-19 07:26:40.070252+00:00,12930,1600
2024-01-19 07:26:40.070252+00:00,12930,1500
2024-01-19 07:26:40.070252+00:00,12930,400
2024-01-19 07:26:40.070252+00:00,12930,100
2024-01-19 07:26:40.070252+00:00,12930,300
2024-01-19 07:26:40.070252+00:00,12930,1200
2024-01-19 07:26:40.070252+00:00,12930,300
2024-01-19 07:26:40.070252+00:00,12930,400
2024-01-19 07:26:40.070252+00:00,12930,100
2024-01-19 07:26:40.070252+00:00,12930,400
2024-01-19 07:26:40.070252+00:00,12930,100
2024-01-19 07:26:40.070252+00:00,12930,100
2024-01-19 07:26:40.070252+00:00,12930,300
2024-01-19 07:26:56.389522+00:00,12920,500
2024-01-19 07:28:47.413056+00:00,12920,200
2024-01-19 07:33:15.697674+00:00,12920,1000
2024-01-19 07:34:51.588160+00:00,12930,100
2024-01-19 07:36:19.569797+00:00,12930,400
2024-01-19 07:38:26.872877+00:00,12930,300
2024-01-19 07:39:02.284695+00:00,12930,400
